price_index,강남구_12,강남구_3,강남구_6,강동구_12,강동구_3,강동구_6,강북구_12,강북구_3,강북구_6,강서구_12,강서구_3,강서구_6,관악구_12,관악구_3,관악구_6,광진구_12,광진구_3,광진구_6,구로구_12,구로구_3,구로구_6,금천구_12,금천구_3,금천구_6,노원구_12,노원구_3,노원구_6,도봉구_12,도봉구_3,도봉구_6,동대문구_12,동대문구_3,동대문구_6,동작구_12,동작구_3,동작구_6,마포구_12,마포구_3,마포구_6,서대문구_12,서대문구_3,서대문구_6,서울전체_12,서울전체_3,서울전체_6,서초구_12,서초구_3,서초구_6,성동구_12,성동구_3,성동구_6,성북구_12,성북구_3,성북구_6,송파구_12,송파구_3,송파구_6,양천구_12,양천구_3,양천구_6,영등포구_12,영등포구_3,영등포구_6,용산구_12,용산구_3,용산구_6,은평구_12,은평구_3,은평구_6,종로구_12,종로구_3,종로구_6,중구_12,중구_3,중구_6,중랑구_12,중랑구_3,중랑구_6
0.032671904,0.600240667,0.063116575,0.140582174,0.618601875,-0.119999916,0.016503223,-2.240505847,-0.821792161,-1.523905499,-0.378332476,-0.284242644,-0.294166612,-1.27265806,-0.726030592,-0.913559349,0.470341963,0.013601061,0.065308442,-1.416486635,-0.829712791,-0.92709664,-2.2602177,-1.627909633,-1.949954051,-2.475243958,-1.959460169,-2.27122656,-1.65960543,-0.777453217,-0.967619823,-2.2772719,-1.296725295,-1.63099903,-0.32759173,-0.190594653,-0.250778949,-0.73831427,-0.630398897,-0.642438586,-1.835960238,-1.144296756,-1.409133078,-0.891825089,-0.670348698,-0.75906458,0.067001299,-0.264110887,-0.173785426,-0.415310746,-0.303795373,-0.324538926,-1.744354146,-1.179249671,-1.369235992,1.186356787,0.523631957,0.7225491,1.080895518,0.320199425,0.443485413,-0.716914967,-0.590725862,-0.646480833,-0.246970629,0.058321673,0.017961034,-0.854574981,-0.405823372,-0.618044634,-2.152563807,-1.85963441,-1.925175447,-1.51336162,-0.898572437,-1.046655491,-2.893198851,-2.392286902,-2.768312845
0.188445066,0.469230455,0.076404274,0.126205618,0.463753896,-0.119999916,0.00023244,-2.124896671,-0.642709124,-1.397789181,-0.355081138,-0.284242644,-0.239328629,-1.215852025,-0.707976545,-0.833233829,0.495436427,-0.002956752,0.083631452,-1.361546025,-0.829712791,-0.907663562,-2.163011501,-1.607930028,-1.844404419,-2.421325465,-1.84364864,-2.203417908,-1.612949855,-0.759515932,-0.928793003,-2.2772719,-1.261614273,-1.554400619,-0.228589373,-0.205551633,-0.183488,-0.674311794,-0.630398897,-0.627008597,-1.78815322,-1.093616102,-1.353613764,-0.867353213,-0.654012959,-0.72310213,0.046958175,-0.264110887,-0.173785426,-0.346174594,-0.318640522,-0.308040941,-1.722267723,-1.130995105,-1.317036744,1.205989169,0.494810068,0.706964926,1.059078135,0.290153903,0.459998168,-0.673238685,-0.577017654,-0.646480833,-0.220516239,0.0932897,0.075988991,-0.824798849,-0.405823372,-0.548786698,-2.122319033,-1.785748642,-1.898898313,-1.481284311,-0.87581142,-0.946274077,-2.849936065,-2.348125487,-2.590948255
0.344218228,0.356935987,0.076404274,0.140582174,0.198300218,-0.134801668,-0.016038343,-2.101774835,-0.443727971,-1.061479002,-0.285327126,-0.233849267,-0.239328629,-1.215852025,-0.599652265,-0.772989689,0.445247498,-0.002956752,0.065308442,-1.224194502,-0.742727775,-0.849364327,-2.138709952,-1.368174774,-1.696634935,-2.349434141,-1.314224506,-2.050848443,-1.472983132,-0.562205787,-0.851139363,-2.106336969,-1.121170183,-1.458652605,-0.203838783,-0.130766735,-0.166665262,-0.652977636,-0.574549604,-0.611578609,-1.740346202,-0.924680591,-1.279588011,-0.867353213,-0.523327051,-0.687139679,0.026915052,-0.249773732,-0.189331726,-0.253993057,-0.318640522,-0.308040941,-1.678094877,-0.889722277,-1.299636995,1.127459641,0.465988179,0.675796577,0.862721682,0.275131142,0.426972658,-0.651400544,-0.549601238,-0.615909201,-0.114698678,0.180709767,0.095331643,-0.67591819,-0.279426771,-0.50261474,-2.122319033,-1.564091339,-1.872621179,-1.417129693,-0.64820125,-0.89608337,-2.763410492,-2.215641244,-2.480095387
0.471668997,0.338220242,0.116267374,0.126205618,0.198300218,-0.105198164,-0.064850692,-2.032409329,-0.344237394,-0.767207596,-0.308578463,-0.099466928,-0.239328629,-1.215852025,-0.527436078,-0.712745549,0.344869641,0.046716687,0.083631452,-1.224194502,-0.603551749,-0.829931249,-2.090106852,-0.988562289,-1.61219523,-2.33146131,-0.602810827,-1.898278977,-1.426327558,-0.2931465,-0.754072313,-2.033079142,-0.857837515,-1.305455782,-0.179088194,-0.100852776,-0.133019788,-0.652977636,-0.546624958,-0.611578609,-1.716442692,-0.806425732,-1.150042944,-0.891825089,-0.343633928,-0.651177229,-0.013171195,-0.249773732,-0.220424326,-0.253993057,-0.229569627,-0.258546988,-1.633922031,-0.696704015,-1.177838749,1.068562496,0.451577235,0.613459881,0.753634764,0.305176664,0.410459904,-0.716914967,-0.508476613,-0.570051753,-0.114698678,0.303097861,0.134016947,-0.735470454,-0.17409627,-0.364098867,-2.122319033,-1.391691214,-1.872621179,-1.320897765,-0.511635147,-0.89608337,-2.720147705,-1.70778498,-2.280560224
0.528313784,0.356935987,0.156130474,0.140582174,0.220421358,-0.075594661,-0.064850692,-1.824312811,0.31240041,-0.57803312,-0.262075789,0.085308788,-0.239328629,-1.187449008,-0.238571331,-0.692664169,0.294680712,0.112947938,0.065308442,-1.196724198,-0.359993703,-0.829931249,-2.065805303,-0.708847826,-1.591085303,-2.295515648,0.224414382,-1.779613837,-1.333016409,0.460219505,-0.734658903,-1.98424059,-0.559393825,-1.267156576,-0.179088194,-0.011110899,-0.149842525,-0.674311794,-0.462851018,-0.611578609,-1.716442692,-0.620596669,-1.094523629,-0.891825089,-0.082262112,-0.633196004,-0.033214319,-0.235436576,-0.220424326,-0.230947672,-0.170189031,-0.275044972,-1.611835607,-0.455431186,-1.125639501,1.00966535,0.465988179,0.582291533,0.709999997,0.290153903,0.377434394,-0.738753108,-0.412519154,-0.554765937,0.070482054,0.373033914,0.172702252,-0.67591819,0.078696931,-0.364098867,-2.031584709,-1.17003391,-1.793789777,-1.320897765,-0.397830062,-0.870988017,-2.655253525,-0.890798815,-2.236219077
0.528313784,0.356935987,0.169418174,0.140582174,0.198300218,-0.105198164,-0.081121475,-1.708703634,0.610872139,-0.367839258,-0.215573114,0.270084504,-0.184490645,-1.130642973,-0.112193004,-0.57217589,0.269586247,0.162621377,0.065308442,-1.086842979,-0.203420674,-0.732765858,-2.017202203,-0.389174153,-1.337766188,-2.241597156,0.522215457,-1.237144627,-1.146394112,0.711341507,-0.521111392,-1.837724934,-0.436505246,-1.113959754,-0.129587015,0.01880306,-0.065728838,-0.674311794,-0.407001724,-0.549858656,-1.573021638,-0.451661158,-0.909459248,-0.842881337,0.032088058,-0.489346202,-0.053257443,-0.235436576,-0.204878026,-0.230947672,-0.140498733,-0.275044972,-1.523489915,-0.310667489,-0.86464326,1.029297732,0.393933458,0.551123185,0.709999997,0.290153903,0.360921639,-0.695076826,-0.357686321,-0.524194305,0.176299615,0.408001941,0.269415513,-0.586589795,0.289357933,-0.225582994,-2.001339935,-1.145405321,-1.557295572,-1.128433911,-0.306785994,-0.620034483,-2.547096559,-0.427103964,-2.103195635
0.570797374,0.338220242,0.129555074,0.18371184,0.198300218,-0.23841393,-0.048579909,-1.431241609,0.829751407,-0.262742327,-0.192321776,0.421264636,-0.038256022,-1.017030903,-0.003868724,-0.49185037,0.269586247,0.17917919,0.120277471,-1.03190237,-0.133832661,-0.577301232,-1.992900654,-0.089480086,-0.936677588,-2.169705832,0.671115994,-0.508201624,-0.936444028,0.872777079,-0.229910242,-1.788886383,-0.366283202,-0.826715711,-0.129587015,0.078630978,-0.032083363,-0.652977636,-0.351152431,-0.518998679,-1.549118129,-0.299619197,-0.77991418,-0.793937584,0.097431012,-0.291552724,-0.053257443,-0.249773732,-0.204878026,-0.230947672,-0.140498733,-0.176057064,-1.479317069,-0.133734082,-0.655846268,1.029297732,0.321878736,0.535539011,0.731817381,0.305176664,0.393947149,-0.673238685,-0.28914528,-0.478336857,0.229208396,0.460453981,0.404814078,-0.586589795,0.500018934,-0.110153099,-1.97109516,-1.071519553,-1.373355634,-1.096356602,-0.306785994,-0.469462362,-2.460570986,-0.162135478,-1.59327244
0.570797374,0.319504498,0.089691974,0.226841506,0.176179078,-0.282819185,-0.016038343,-1.292510597,0.929241984,0.430897417,-0.122567764,0.488455805,0.162816585,-0.903418833,0.032239369,-0.170548291,0.294680712,0.17917919,0.19356951,-1.004432066,-0.064244648,-0.305238136,-1.871392905,0.07035675,-0.641138619,-2.097814508,0.753838515,0.339406517,-0.889788453,0.926588937,0.58545298,-1.691209279,-0.260950134,-0.501172463,-0.030584657,0.093587958,0.068853061,-0.631643477,-0.309265461,-0.426418749,-1.477407602,-0.215151441,-0.57634336,-0.744993832,0.130102489,-0.00385312,-0.053257443,-0.278448043,-0.189331726,-0.207902288,-0.125653583,-0.110065126,-1.413057799,-0.021140095,-0.394850027,1.00966535,0.278645903,0.551123185,0.753634764,0.305176664,0.377434394,-0.673238685,-0.261728863,-0.371336145,0.308571566,0.495422008,0.482184687,-0.4972614,0.626415535,0.166878647,-1.940850386,-0.82523366,-1.136861429,-0.968047365,-0.306785994,-0.343985595,-2.28751984,-0.051731942,-0.772961215
0.514152587,0.338220242,0.063116575,0.241218062,0.154057938,-0.312422688,-0.048579909,-0.922561231,0.969038215,0.74618821,-0.122567764,0.488455805,0.363889192,-0.818209781,0.050293416,-0.029978631,0.269586247,0.17917919,0.248538539,-0.922021152,-0.012053638,-0.130340432,-1.701282058,0.130295564,-0.303379798,-1.936059029,0.753838515,0.644545448,-0.796477305,0.944526223,0.857240721,-1.5691129,-0.260950134,-0.367125243,-0.005834068,0.093587958,0.102498536,-0.610309319,-0.295303138,-0.364698796,-1.381793565,-0.164470788,-0.391278979,-0.696050079,0.130102489,0.122015457,-0.073300566,-0.292785199,-0.189331726,-0.207902288,-0.125653583,-0.077069157,-1.390971376,0.011029615,-0.238252283,0.970400587,0.23541307,0.473202314,0.709999997,0.245085619,0.377434394,-0.629562404,-0.261728863,-0.310192881,0.335025957,0.512906022,0.520869991,-0.437709136,0.668547735,0.397738436,-1.910605611,-0.702090713,-1.110584295,-0.903892747,-0.306785994,-0.243604181,-2.179362873,-0.007570528,-0.307379168
0.429185408,0.319504498,0.023253475,0.198088395,0.087694519,-0.371629695,-0.195016955,-0.598855536,0.969038215,0.977401458,-0.122567764,0.538849182,0.528403143,-0.733000729,0.068347462,0.090509648,0.294680712,0.17917919,0.266861549,-0.894550847,0.022740369,-0.052608119,-1.604075859,0.250173191,0.013269097,-1.77430355,0.753838515,0.797114914,-0.679838369,0.980400794,1.031961411,-1.373758692,-0.208283601,-0.290526832,0.043667111,0.108544937,0.169789485,-0.610309319,-0.267378491,-0.302978842,-1.214469001,-0.164470788,-0.224721035,-0.647106327,0.130102489,0.193940358,-0.113386813,-0.32145951,-0.204878026,-0.138766135,-0.125653583,-0.077069157,-1.236366414,0.043199325,-0.046855039,0.89187106,0.192180237,0.395281444,0.688182614,0.200017335,0.393947149,-0.564047981,-0.261728863,-0.233763801,0.387934737,0.547874048,0.578897948,-0.259052346,0.794944336,0.628598225,-1.910605611,-0.652833535,-1.031752894,-0.903892747,-0.306785994,-0.243604181,-1.984680334,0.036590886,-0.041332284
-0.108940062,0.656387901,0.063116575,0.154958729,0.596480735,-0.060792909,0.032774006,-2.772308061,-1.41873562,-1.881235064,-0.122567764,0.538849182,0.601520454,-0.704597711,0.086401509,0.130672408,0.269586247,0.146063564,0.266861549,-0.894550847,0.040137372,0.025124194,-1.57977431,0.390030422,0.182148507,-1.648493733,0.737294011,0.881875728,-0.656510582,0.962463509,1.090201641,-1.324920141,-0.208283601,-0.175629215,0.018916522,0.108544937,0.186612223,-0.610309319,-0.337190108,-0.256688877,-1.142758474,-0.164470788,-0.132188844,-0.622634451,0.081095273,0.229902809,-0.113386813,-0.421819599,-0.235970627,-0.161811519,-0.125653583,-0.060571172,-1.170107145,0.02711447,0.074943206,0.852606296,0.076892682,0.348528922,0.644547847,0.094858007,0.393947149,-0.54220984,-0.261728863,-0.203192169,0.440843518,0.565358062,0.617583252,-0.259052346,0.837076536,0.767114098,-1.819871288,-0.628204945,-0.768981555,-0.871815438,-0.352308028,-0.243604181,-1.941417547,0.036590886,0.069520585
0.330057032,0.338220242,-0.083048124,0.154958729,0.087694519,-0.534448964,-0.243829304,-0.390759018,0.969038215,1.082498389,-0.052813752,0.471658013,0.601520454,-0.534179607,0.086401509,0.150753788,0.269586247,-0.38378645,-0.539350879,-0.784669629,-0.116435657,-0.169206589,-1.409663462,0.390030422,0.097708802,-1.396874099,0.588393473,0.373310843,-0.516543859,0.78309065,0.54662616,-1.251662313,-0.120506045,-0.252227626,0.068417701,-0.175637674,-0.318069899,-0.567641002,-0.127755258,-0.364698796,-1.094951456,-0.181364339,-0.354266102,-0.524746946,0.097431012,-0.093759246,-0.09334369,-0.364470976,-0.73345223,-0.184856904,-0.244414776,-0.258546988,-0.971329337,-0.117649227,-0.238252283,0.832973914,0.033659849,-0.259253867,0.622730463,0.365267709,0.162768582,-0.54220984,0.012435303,-0.142048904,0.493752298,0.268129834,0.153359599,-0.139947819,0.647481635,0.628598225,-1.668647415,-0.037118802,-0.40110168,-0.615196964,-0.124697858,-0.268699534,-1.876523367,-0.095893357,-0.130014578
0.301734639,0.338220242,-0.308939023,0.126205618,0.065573379,-0.75647524,-0.27637087,-0.159540664,0.949140099,1.124537161,0.133196947,0.370871259,0.656358438,-0.420567537,-0.076084911,0.170835168,0.269586247,0.013601061,0.266861549,-0.757199324,0.005343365,0.083423429,-1.288155714,0.390030422,0.245478286,-1.073363142,0.65457149,0.881875728,-0.399904923,0.872777079,1.109615051,-1.129565933,-0.208283601,-0.175629215,0.142669469,0.108544937,0.186612223,-0.524972685,-0.407001724,-0.241258889,-0.903723383,-0.19825789,-0.07666953,-0.426859441,-0.016919158,0.229902809,-0.09334369,-0.636876932,-0.251516927,-0.161811519,-0.140498733,-0.060571172,-0.838810798,-0.00505524,0.109742705,0.813341532,-0.211326206,0.301776399,0.622730463,-0.145506173,0.32789613,-0.498533558,-0.275437071,-0.203192169,0.573115469,0.442969968,0.636925904,-0.080395556,0.752812136,0.813286056,-1.547668317,-0.628204945,-0.637595885,-0.551042346,-0.466113113,-0.243604181,-1.811629187,0.014510179,0.113861732
0.301734639,0.394367476,-0.707570019,0.083075952,0.109815659,-1.156122537,-0.341454002,-0.043931487,0.630770255,1.124537161,0.388961658,-0.267444851,0.656358438,0.033880742,-0.653814405,0.190916548,0.344869641,-0.483133328,0.266861549,-0.537436888,-0.064244648,0.122289585,-0.826426271,0.330091609,0.372137844,-0.300531409,0.406403927,0.881875728,-0.049988115,0.693404221,1.148441871,-0.763276795,-0.278505646,-0.118180406,0.192170648,-0.070938817,0.20343496,-0.482304368,-0.588511928,-0.210398912,-0.73639882,-0.248938543,-0.07666953,-0.157668803,-0.245619497,0.229902809,-0.09334369,-0.937957199,-0.282609527,-0.023539214,-0.244414776,-0.060571172,-0.573773721,-0.101564372,0.144542204,0.79370915,-0.499545093,0.255023877,0.66636523,-0.400893114,0.278357866,-0.433019136,-0.330269905,-0.203192169,0.758296201,0.128257727,0.675611209,0.068485103,0.668547735,0.951801929,-1.335954896,-0.702090713,-0.585041617,-0.358578491,-0.625440233,-0.243604181,-1.314107142,-0.07381265,0.158202879
0.301734639,0.45051471,-0.840447018,-0.031936491,0.154057938,-1.126519033,-0.520432614,0.71908908,0.590974024,1.124537161,0.64472637,0.253286712,0.583241126,0.232701864,-0.148301098,0.190916548,0.445247498,-0.002956752,0.230215529,-0.152852623,-0.760124778,0.141722664,-0.486204575,-1.468072797,0.519907328,0.59811014,-1.612025582,0.864923565,0.929778946,-0.651892217,1.129028461,-0.348149105,-1.208947739,-0.118180406,0.340674185,-0.175637674,0.20343496,-0.354299417,-0.602474251,-0.287548854,-0.473460219,-1.059829,-0.07666953,0.233881217,-0.588670005,0.175959133,-0.073300566,-0.249773732,-0.391433628,0.068642323,-0.333485671,-0.060571172,-0.242477374,-0.986231408,0.127142454,0.813341532,0.480399124,0.130350485,0.644547847,0.275131142,0.162768582,-0.28015215,-0.577017654,-0.203192169,0.864113762,0.128257727,0.694953861,0.425798684,-0.321558971,0.997973887,-1.063751926,-1.662605696,-0.558764483,-0.198191946,-0.693723284,-0.293794888,-0.51374559,-2.281883366,0.158202879
0.315895835,0.469230455,-0.760720819,-0.276337933,0.109815659,-1.037708523,-0.764494358,1.065916611,0.491483448,1.103517775,0.853988406,0.219691127,0.473565159,0.403119969,-0.166355145,0.010184128,0.520530892,-0.599038019,0.083631452,0.094380118,-0.23821468,0.102856507,-0.097379781,0.190234377,0.519907328,0.921621097,0.075513844,0.780162751,1.256367966,0.496094077,1.031961411,-0.177214174,-0.366283202,-0.118180406,0.390175364,-0.325207469,0.20343496,-0.268962783,-0.700210514,-0.364698796,-0.234425128,-0.299619197,-0.113682406,0.405184351,-0.392641143,0.068071781,-0.073300566,-1.196026,-0.624628129,0.114733092,-0.318640522,-0.077069157,-0.043699566,-0.310667489,0.092342956,0.715179623,-0.686887369,-0.181332997,0.644547847,-0.445961398,-0.101435493,-0.192799586,-0.398810946,-0.218477985,0.917022542,-0.029098394,0.559555295,0.723560001,0.605349435,0.905629971,-1.033507151,-0.751347892,-0.558764483,-0.069882709,-0.670962267,-0.419271655,-0.059486332,-0.140054771,0.136032306
0.358379425,0.413083221,-0.760720819,-0.707634595,-0.0892746,-0.978501516,-1.203805497,1.3202568,0.372094756,0.767207596,0.946993756,0.219691127,-0.221049301,0.459926004,-0.220517285,-0.63242003,0.545625356,-0.599038019,-0.466058841,0.204261336,-0.307802693,0.025124194,0.267143464,0.050377146,0.456577549,1.083376576,0.009335827,0.525880309,1.46631805,0.244972075,0.83782731,-0.07953707,-0.366283202,-0.194778817,0.489177722,-0.399992366,0.001562111,-0.18362615,-0.714172837,-0.565288644,-0.019293547,-0.316512748,-0.16920172,0.503071856,-0.42531262,-0.183665372,-0.09334369,-1.196026,-0.951100431,0.114733092,-0.333485671,-0.192555049,0.199251089,-0.358922055,-0.012055541,0.617017714,-0.730120202,-0.493016479,0.66636523,-0.415915876,-0.382152324,-0.083608882,-0.439935571,-0.279621249,0.996385713,-0.081550434,0.211387556,1.021321318,0.521085034,0.813286056,-0.942772828,-0.726719303,-0.637595885,-0.069882709,-0.64820125,-0.594939129,0.200090388,-0.184216185,0.047350011
0.400863015,0.356935987,-0.66770692,-0.851400148,-0.15563802,-0.741673488,-1.171263931,1.435865976,0.352196641,0.725168823,0.946993756,0.219691127,0.345609864,0.488329021,-0.274679425,-0.070141391,0.545625356,-0.565922393,0.065308442,0.314142555,-0.307802693,-0.752198936,0.461555861,0.030397541,-1.443315819,1.173240731,-0.023753181,-1.542283558,1.536301412,0.209097503,-0.618178443,0.066978585,-0.366283202,-1.209707768,0.513928311,-0.399992366,-0.11619705,-0.119623674,-0.644361221,-0.580718632,0.100223999,-0.333406299,-1.057510753,0.552015608,-0.376305405,-0.561271103,-0.133429937,-1.052654444,-0.204878026,0.137778476,-0.303795373,-0.291542957,0.35385605,-0.37500691,-0.969041757,0.558120569,-0.658065481,0.566707359,0.66636523,-0.295733786,0.360921639,-0.0399326,-0.398810946,-0.554765937,1.049294494,-0.081550434,0.211387556,1.199978109,0.457886734,-0.271754951,-0.640325083,-0.529690588,-1.662404107,-0.069882709,-0.625440233,-0.670225189,0.308247354,-0.2283776,-2.169707356
0.429185408,0.319504498,-0.64113152,-0.765140816,-0.199880299,-0.697268233,-1.073639234,1.482109647,0.332298525,0.620071893,1.016747768,0.23648892,0.309051208,0.516732039,-0.274679425,-0.090222771,0.545625356,-0.599038019,-0.594319909,0.396553468,-0.325199696,-0.169206589,0.53446051,0.030397541,0.308808065,1.173240731,-0.023753181,0.186837052,1.559629199,0.173222932,0.6242798,0.066978585,-0.34872769,-0.290526832,0.513928311,-0.385035387,-0.284424424,-0.098289516,-0.574549604,-0.688728551,0.171934526,-0.367193402,-0.224721035,0.552015608,-0.343633928,-0.3454964,-0.15347306,-1.009642977,-1.230933833,0.137778476,-0.318640522,-0.275044972,0.398028897,-0.391091765,-0.238252283,0.499223423,-0.614832648,-0.695610742,0.579095696,-0.145506173,-0.431690588,-0.0399326,-0.371394529,-0.356050329,1.075748884,-0.046582407,0.037303686,1.259530372,0.478952834,0.744028119,-0.48910121,-0.505061999,-0.690150153,-0.069882709,-0.534396164,-0.645129836,0.351510141,-0.250458307,-0.01916171
0.514152587,0.263357264,-0.534829921,-0.765140816,-0.288364859,-0.638061226,-1.008556102,1.482109647,0.31240041,0.493955575,1.016747768,0.286882297,0.309051208,0.545135056,-0.238571331,-0.150466911,0.545625356,-0.599038019,-0.594319909,0.451494078,-0.29040569,-0.246938902,0.680269808,0.030397541,0.161038581,1.173240731,0.05896934,0.1190284,1.606284773,0.227034789,0.352492059,0.140236413,-0.331172179,-0.290526832,0.5386789,-0.370078407,-0.368538111,-0.055621199,-0.476813341,-0.704158539,0.171934526,-0.384086953,-0.243227473,0.552015608,-0.278290974,-0.38145885,-0.193559308,-0.952294355,-1.230933833,0.137778476,-0.303795373,-0.291542957,0.442201743,-0.358922055,-0.290451531,0.440326278,-0.499545093,-0.742363264,0.513643545,-0.040346844,-0.398665079,-0.0399326,-0.275437071,-0.401907777,1.128657664,-0.01161438,-0.02072427,1.438187163,0.478952834,0.651684204,-0.428611661,-0.45580482,-0.663873019,-0.069882709,-0.443352096,-0.620034483,0.394772927,-0.250458307,-0.063502857
0.570797374,0.113631307,-0.375377522,-0.664504928,-0.531697397,-0.430836702,-0.748223575,1.482109647,0.31240041,0.472936189,0.923742419,0.337275674,0.309051208,0.545135056,-0.220517285,-0.210711051,0.495436427,-0.54936458,-0.557673889,0.478964382,-0.23821468,-0.246938902,0.850380655,-0.009561668,0.139928654,1.1552679,0.25750339,0.085124075,1.582956986,0.424344933,0.313665239,0.140236413,-0.331172179,-0.290526832,0.5386789,-0.355121428,-0.368538111,-0.162291991,-0.407001724,-0.627008597,0.171934526,-0.417874055,-0.261733911,0.478599979,-0.163940804,-0.327515174,-0.333861172,-0.737237021,-1.075470832,0.137778476,-0.303795373,-0.258546988,0.42011532,-0.310667489,-0.30785128,0.283267223,-0.283380927,-0.664442393,0.36092186,0.094858007,-0.266563041,-0.0399326,-0.20689603,-0.356050329,1.155112055,0.075805687,-0.02072427,1.497739426,0.500018934,0.582426267,-0.398366887,-0.48043341,-0.453655948,-0.134037327,-0.329547011,-0.594939129,0.394772927,-0.250458307,-0.107844005
0.570797374,-0.204536352,-0.282363623,-0.635751818,-0.863514495,-0.282819185,-0.699411226,1.458987812,0.391992871,0.451916803,0.784234394,0.370871259,0.327330536,0.289507899,-0.202463238,-0.210711051,0.294680712,-0.499691141,-0.594319909,0.424023773,-0.203420674,-0.26637198,0.850380655,-0.069500481,0.139928654,1.065403745,0.340225911,0.085124075,1.46631805,0.531968648,0.274838419,0.140236413,-0.313616668,-0.271377229,0.5386789,-0.29529351,-0.351715374,-0.268962783,-0.323227785,-0.549858656,0.124127508,-0.384086953,-0.298746788,0.331768722,-0.09859785,-0.291552724,-0.634508026,-0.622539777,-1.028831932,0.114733092,-0.288950223,-0.275044972,0.375942474,-0.278497779,-0.325251029,-0.109380413,-0.182504317,-0.617689871,0.011843723,0.13992629,-0.101435493,-0.061770741,-0.165771405,-0.325478697,0.969931323,0.0932897,0.017961034,1.378634899,0.500018934,0.605512246,-0.398366887,-0.45580482,-0.427378814,-0.294423873,-0.329547011,-0.494557715,0.373141534,-0.2283776,-0.130014578
0.556636177,-0.766008691,-0.096335824,-0.520739374,-1.460785271,-0.031189405,-0.634328095,1.089038446,0.471585332,0.430897417,-0.099316427,0.471658013,0.38216852,-0.619388659,-0.094138958,-0.170548291,-0.458153223,-0.400344263,-0.594319909,0.314142555,-0.151229664,-0.227505823,0.777476006,0.250173191,0.139928654,0.79581128,0.505670953,0.169884889,1.233040179,0.711341507,0.333078649,0.042559309,-0.138061556,-0.252227626,0.241671827,-0.175637674,-0.334892636,-0.546306844,-0.225491521,-0.441848737,0.052416981,-0.232044992,-0.317253226,-0.010837545,0.048423796,-0.219627823,-1.055413621,-0.407482443,-0.966646732,-0.046584598,-0.244414776,-0.258546988,0.243423935,-0.133734082,-0.290451531,-0.502028049,-0.023983929,-0.493016479,-0.359051798,0.335222187,0.01415379,-0.149123305,-0.04239753,-0.218477985,0.493752298,0.215677794,0.056646339,1.259530372,0.605349435,0.605512246,-0.48910121,-0.209518927,-0.374824546,-0.518965037,-0.124697858,-0.394176302,0.286615961,-0.162135478,-0.130014578
0.556636177,-0.953166138,-0.069760424,-0.34822071,-1.416542991,-0.016387654,-0.406537133,1.042794775,0.491483448,0.430897417,0.621475032,0.538849182,0.437006503,0.175895829,-0.039976818,-0.150466911,-0.633814474,-0.300997386,-0.48438185,0.039439509,-0.099038654,-0.130340432,0.728872907,0.170254773,0.477687475,0.652028633,-0.056842189,0.271597866,1.116401243,-0.024087212,0.352492059,-0.006279242,-0.19072809,-0.0798812,-0.055335246,-0.220508612,-0.133019788,-0.695645953,-0.323227785,-0.225828901,0.028513472,-0.316512748,-0.132188844,-0.182140679,-0.196612281,-0.00385312,-1.336017351,-0.307122354,-0.235970627,-0.115720751,-0.333485671,-0.258546988,0.088818973,-0.471516042,-0.30785128,-0.894675685,-0.240148094,-0.04107543,-0.577225634,-0.040346844,0.162768582,-0.258314009,-0.20689603,-0.050334008,0.308571566,0.04083766,0.308100817,1.199978109,-0.237294571,0.143792668,-0.519345985,-0.11100457,0.071886731,-0.711428892,-0.26126396,-0.118127414,0.264984568,-0.095893357,0.069520585
0.570797374,-0.84087167,-0.096335824,-0.247584822,-1.283816152,-0.090396412,-0.243829304,0.927185598,0.511381563,0.514974962,0.574972358,0.538849182,0.473565159,0.147492812,-0.021922771,-0.130385531,-0.633814474,-0.300997386,-0.374443792,-0.07044171,-0.099038654,-0.072041197,0.607365159,0.46994884,0.034379023,0.436354661,0.571848969,0.458071657,0.97643452,0.747216078,0.66310662,-0.07953707,-0.120506045,-0.233078023,-0.179088194,-0.175637674,-0.250778949,-0.716980111,-0.127755258,-0.272118866,-0.019293547,-0.181364339,-0.317253226,-0.231084431,0.097431012,-0.021834345,-1.416189845,-0.32145951,-0.609081829,-0.161811519,-0.229569627,-0.242049003,-0.043699566,-0.117649227,-0.203452784,-0.757249013,0.019248904,-0.150164649,-0.424503949,0.365267709,0.212306847,-0.258314009,0.026143512,-0.096191456,0.255662786,0.303097861,0.172702252,1.170201977,0.605349435,0.628598225,-0.549590759,-0.061747392,-0.374824546,-0.583119655,-0.147458875,-0.268699534,0.221721781,-0.095893357,-0.107844005
