"row","col","coeff"
22,43,0.262187044025289
22,55,0.00856933147938602
23,26,0.509340157374424
23,32,0.235077696411251
24,25,0.110961545945991
24,27,0.444633510906015
24,33,0.200069039100985
25,14,0.0825403069013067
25,28,0.474649534416579
25,34,0.195492637995251
26,8,0.25546580831191
26,23,0.419828292321347
26,77,0.0728058821906728
27,24,0.526032708202292
27,30,0.216907511626779
28,25,0.610316781053636
28,31,0.126444019022883
29,8,0.408076987819683
29,68,0.340178526706362
30,9,0.160229865777804
30,12,0.107465075583755
30,27,0.172643172276565
30,31,0.049995437261528
30,69,0.258596665313721
31,10,0.105150427279558
31,13,0.186206490681068
31,28,0.167384804619429
31,70,0.28790950140011
32,23,0.0252509019267143
32,41,0.533424185420538
32,71,0.0740773497458206
32,77,0.124220853948167
33,21,0.0660300147396231
33,24,0.0177903392838559
33,34,0.0697968214278378
33,42,0.594764610050732
34,25,0.0516269831602603
34,43,0.63606053989676
34,74,0.0605503717525026
35,2,0.0547553314997742
35,13,0.0604469524453912
35,17,0.181668016366021
35,44,0.240882658430083
35,50,0.215993658457644
36,4,0.103732767795811
36,15,0.14824221422208
36,18,0.136146484384345
36,19,0.0108725203425855
36,21,0.0272629849488326
36,37,0.0748166077013991
36,45,0.128682048600008
36,51,0.122131455313108
37,2,0.0341885036302287
37,16,0.162395272923653
37,19,0.30229794622574
37,22,0.0249248843738729
37,36,0.0151585349388183
37,46,0.13445355680582
37,50,0.0547094554748859
37,52,0.0252859157855055
38,40,0.122211964901699
38,47,0.108310065308686
38,50,0.0174240328961868
38,52,0.0509321431219776
38,62,0.209795980588442
38,74,0.249287218065007
39,6,0.0982274731518269
39,40,0.0166722320397615
39,42,0.333381777354957
39,48,0.131299376995197
39,51,0.137830065104992
39,63,0.0356410324468218
40,7,0.0713353260629944
40,22,0.0276370493292119
40,39,0.150971026616696
40,43,0.194821514580677
40,49,0.110883056081563
40,52,0.0784294185166592
40,64,0.120964041283439
41,20,0.0483023419710897
41,32,0.349400048298522
41,53,0.225597249390806
41,74,0.130475395564655
42,21,0.000675315139630613
42,33,0.414130144040171
42,39,0.149092952861308
42,54,0.187299579657882
43,22,0.0140925138899402
43,34,0.418830543950679
43,40,0.0303514060445794
43,42,0.0782560542307433
43,55,0.210645078642646
44,11,0.015838651711759
44,14,0.421627746017194
44,35,0.077129833771524
44,62,0.23575904466069
45,3,0.0735818573199394
45,15,0.206022785615068
45,24,0.0226545355149801
45,27,0.0331103095392166
45,36,0.168397558284427
45,60,0.0177409948879414
45,63,0.230362000640004
46,13,0.029078460195227
46,16,0.248314543053679
46,22,0.0301410904950977
46,37,0.105310607296163
46,45,0.0197286550738358
46,52,0.00643371396565264
46,64,0.308644088658331
47,5,0.44871087116266
47,38,0.198769620957387
47,49,0.090054073331003
48,3,0.0435893260299394
48,6,0.116186528441446
48,39,0.37889976226529
48,49,0.199877986919027
49,7,0.0789322380685871
49,40,0.313227098158094
49,47,0.0436753415161012
49,48,0.266221383944841
49,58,0.0412225198202965
50,17,0.185422006484241
50,35,0.199880679809409
50,37,0.0462551839715361
50,38,0.000382484927658869
50,52,0.0832105835068795
50,62,0.168822807674517
50,64,0.0701746594837385
51,18,0.334352315925517
51,39,0.149241223216197
51,45,0.0385679431921561
51,52,0.160126607244488
51,63,0.0690203959706291
52,19,0.230742766283338
52,37,0.106220595032509
52,40,0.00229789490783718
52,46,0.0148318708948168
52,50,0.0289665038923692
52,51,0.224202908967353
52,64,0.144723379167431
53,20,0.134627923618028
53,41,0.600375332364819
54,21,0.08757087377979
54,42,0.651246052159527
55,22,0.0657318239537974
55,43,0.587104646403129
55,54,0.0892535786623221
56,2,0.311319175678178
56,17,0.0863559455210664
56,59,0.342083314757062
57,3,0.14678013895187
57,18,0.249994805301665
57,58,0.018718451147627
57,60,0.332186646686676
58,19,0.285594039743388
58,57,0.0917827760719108
58,61,0.369799858123489
59,11,0.259147690834479
59,56,0.496350274801317
60,12,0.180236719279245
60,57,0.405380740383319
60,61,0.00904558196010952
60,63,0.0255487085343926
60,66,0.075686620136895
60,69,0.0559921274747335
61,13,0.231566463930552
61,58,0.440947930150559
61,60,2.44642500125179e-06
61,67,0.0779650076929949
62,38,0.313225247614244
62,44,0.4294282261953
62,50,0.0037957784805605
63,15,0.000155615130157701
63,33,0.0447289646106008
63,39,0.253782407744663
63,45,0.294158461262582
63,51,0.0220902124129141
63,60,0.0245285451138635
63,64,0.109465514200689
64,40,0.238845080780925
64,46,0.388937760878426
64,50,0.0357601944728621
64,63,0.0830396259209226
65,11,0.445753857858485
65,29,0.00627206519400844
65,59,0.0334944794896898
65,67,0.206243176228816
66,60,0.323626281847551
66,67,0.349147363171657
66,69,0.0762748915525323
67,17,0.0100792780218807
67,61,0.195241446540727
67,65,0.158418708529936
67,66,0.29031308446752
67,70,0.10237952993735
68,11,0.431727605991301
68,13,0.01290632972799
68,29,0.296489026462697
69,12,0.114860244506552
69,30,0.36980668424799
69,54,0.00690420666587551
69,60,0.111823235304688
69,66,0.0321897904459554
69,70,0.106931196716809
70,13,0.136235670839261
70,31,0.361959119467442
70,67,0.0333468370345858
70,69,0.211561031780932
71,32,0.424281911311253
71,73,0.0906172052041302
71,77,0.217661699813742
72,71,0.0485757972605873
72,73,0.103424239305045
72,75,0.291198976851672
72,78,0.316192538139098
73,71,0.176312732475085
73,72,0.0109402153299515
73,76,0.287978130220786
73,79,0.291872901106892
74,14,0.0473187366346371
74,32,0.0714616635662175
74,34,0.0508441692141416
74,38,0.337833680428512
74,41,0.245897098154396
75,3,0.0702037686369438
75,36,0.00421718684692439
75,45,0.0134140857981436
75,48,0.131094429159381
75,57,0.00839066866880799
75,63,0.138168280111251
75,72,0.386106711823958
76,15,0.15100884412615
76,21,0.0253147480347044
76,49,0.10781702143747
76,64,0.133069796746645
76,73,0.300837472249955
76,75,0.0384473868498353
77,26,0.304122023425909
77,71,0.441115064320895
78,27,0.162404989341333
78,72,0.581544565239075
79,28,0.20541306108697
79,73,0.537327094733937
