"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
0,0.0341885036302287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162395272923653,0,0,0.30229794622574,0,0,0.0249248843738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151585349388183,0,0,0,0,0,0,0,0,0,0.13445355680582,0,0,0,0.0547094554748859,0,0.0252859157855055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122211964901699,0,0,0,0,0,0,0.108310065308686,0,0,0.0174240328961868,0,0.0509321431219776,0,0,0,0,0,0,0,0,0,0.209795980588442,0,0,0,0,0,0,0,0,0,0,0,0.249287218065007,0,0,0,0,0
0,0,0,0,0,0.0982274731518269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166722320397615,0,0.333381777354957,0,0,0,0,0,0.131299376995197,0,0,0.137830065104992,0,0,0,0,0,0,0,0,0,0,0,0.0356410324468218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0713353260629944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276370493292119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150971026616696,0,0,0,0.194821514580677,0,0,0,0,0,0.110883056081563,0,0,0.0784294185166592,0,0,0,0,0,0,0,0,0,0,0,0.120964041283439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483023419710897,0,0,0,0,0,0,0,0,0,0,0,0.349400048298522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225597249390806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130475395564655,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675315139630613,0,0,0,0,0,0,0,0,0,0,0,0.414130144040171,0,0,0,0,0,0.149092952861308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187299579657882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140925138899402,0,0,0,0,0,0,0,0,0,0,0,0.418830543950679,0,0,0,0,0,0.0303514060445794,0,0.0782560542307433,0,0,0,0,0,0,0,0,0,0,0,0,0.210645078642646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.015838651711759,0,0,0.421627746017194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077129833771524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23575904466069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0735818573199394,0,0,0,0,0,0,0,0,0,0,0,0.206022785615068,0,0,0,0,0,0,0,0,0.0226545355149801,0,0,0.0331103095392166,0,0,0,0,0,0,0,0,0.168397558284427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177409948879414,0,0,0.230362000640004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.029078460195227,0,0,0.248314543053679,0,0,0,0,0,0.0301410904950977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105310607296163,0,0,0,0,0,0,0,0.0197286550738358,0,0,0,0,0,0,0.00643371396565264,0,0,0,0,0,0,0,0,0,0,0,0.308644088658331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.44871087116266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198769620957387,0,0,0,0,0,0,0,0,0,0,0.090054073331003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0435893260299394,0,0,0.116186528441446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37889976226529,0,0,0,0,0,0,0,0,0,0.199877986919027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0789322380685871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313227098158094,0,0,0,0,0,0,0.0436753415161012,0.266221383944841,0,0,0,0,0,0,0,0,0,0.0412225198202965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185422006484241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199880679809409,0,0.0462551839715361,0.000382484927658869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832105835068795,0,0,0,0,0,0,0,0,0,0.168822807674517,0,0.0701746594837385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
