"row","col","coeff"
12,9,-0.184566890768998
12,11,-0.183574768707242
12,16,-0.293033332076702
12,17,0.0158637516824765
12,23,-0.0471124205884616
12,24,-0.305338418202191
13,1,-0.361016337845897
13,2,-0.0017535880411525
13,3,0.0154843889605823
13,7,-0.332582464807376
13,10,-0.0590325854855965
13,14,0.367169280737642
13,15,-0.0297394407507111
13,20,0.284714860137514
13,22,-0.158111253627531
13,23,-0.399305852804838
13,24,-0.0685951619234862
14,4,-0.390085752552931
14,6,-0.211992473994953
14,7,-0.250877491393761
14,9,-0.16047874518433
14,13,0.149438454139716
14,15,-0.0929293084292456
14,16,-0.0766551703859455
14,17,0.0236326616547383
14,18,-0.0410830542487781
14,22,0.0576899350570043
15,5,-0.181563710829133
15,6,0.146383623247226
15,8,-0.155416579316011
15,11,-0.27635785892085
15,13,-0.09472086706216
15,14,-0.295499446245319
15,17,-0.0292615154393078
15,19,-0.126545338548078
15,21,0.0838870883501154
15,25,-0.311259496421933
16,1,-0.0530802610655138
16,3,0.0534920142026776
16,6,0.309770548316585
16,7,0.271869289468769
16,12,-0.518758484910944
16,14,-0.00703329896684271
16,18,0.30467871964778
16,20,0.0541133485223684
16,24,-0.0912738012843518
17,3,0.104982833769478
17,6,-0.728589123990515
17,7,-0.00694251578527871
17,8,-0.246367249432353
17,9,-0.518143616242966
17,12,0.107493464576378
17,19,-0.161424117202982
17,21,-0.231603129290092
17,23,-0.034346292585166
17,25,-0.00880012148630911
18,1,0.0145173179412879
18,2,0.0316443800957254
18,3,-0.0505221251048916
18,5,-0.347048551719088
18,6,0.401565753556474
18,7,-0.28599352548293
18,8,-0.10366065294391
18,10,-0.0784410332977634
18,11,-0.784745484987273
18,14,-0.0176508378488495
18,16,0.220093430482021
18,19,-0.126688598162145
18,21,-0.371419442827218
18,22,-0.199748056926427
19,2,-0.218161065366504
19,4,0.161062674779709
19,5,0.279604739016454
19,8,0.0769591596600571
19,10,-0.585429873898355
19,12,0.128646666333738
19,13,-0.194086206888581
19,15,-0.122104348736162
19,16,-0.177146029733224
19,17,-0.0576257841001045
20,1,-0.0208593022707877
20,2,-0.0214141124636495
20,3,0.220547878944581
20,7,0.284748036914812
20,8,-0.352382550874313
20,9,0.173665357144993
20,13,0.138954200090894
20,14,-0.0221997750595251
20,16,0.0642118711491908
20,17,-0.131709848114686
20,23,-0.275547510269093
21,2,-0.134867403096966
21,3,-0.463372100363549
21,4,-0.0617657741376449
21,9,-0.0150041352899553
21,17,-0.0256878418233919
21,18,-0.144699516816005
21,23,0.0816855385301003
21,24,0.284803511714852
21,25,0.0147505420487162
22,1,-0.208219791887326
22,2,-0.040390068177839
22,3,0.455262486180232
22,4,-0.0336692753994825
22,5,0.0609578012404362
22,6,-0.167709790056173
22,7,-0.806348602183596
22,13,-0.0151715066038759
22,16,-0.0850840250772945
22,18,-0.307273084620802
22,19,0.0327509627431399
22,23,-0.328443928074076
22,24,0.871960475129669
22,25,-0.061664832263468
23,2,-0.0884001126113773
23,4,0.104606327682655
23,6,-0.21578934738225
23,8,0.288364686469094
23,10,-0.0892211724206561
23,11,0.205413413127724
23,12,-0.281775018293078
23,13,-0.283745255522014
23,17,-0.0354076016440259
23,20,-0.454591798590532
23,21,0.199391252673517
23,22,-0.199117869617194
24,1,0.0722242283170239
24,3,-0.00373953051503942
24,5,-0.165213881922533
24,8,0.0878025138610634
24,10,-0.0137696801465531
24,12,-0.168381873480226
24,13,-0.0609088724144998
24,21,0.310176630272073
24,22,0.215208685985693
25,2,-0.0469804992278673
25,4,-0.223315617159693
25,5,0.485743367600876
25,8,0.488115943433642
25,11,0.201269484474523
25,12,0.0545172066539292
25,15,-0.235491385579369
25,16,-0.0586520714464734
25,17,-0.114682060405525
25,21,0.287937760363851
25,22,-0.186737782578023
25,24,-0.328468382736079
